fips,2020/01/01,2020/02/01,2020/03/01,2020/04/01,2020/05/01,2020/06/01,2020/07/01,2020/08/01,2020/09/01,2020/10/01,2020/11/01,2020/12/01,2021/01/01,2021/02/01,2021/03/01,2021/04/01,2021/05/01,2021/06/01,2021/07/01,2021/08/01,2021/09/01,2021/10/01,2021/11/01,2021/12/01,2022/01/01,2022/02/01
29195,0,0,0,0,2,2,3,0,2,2,1,11,7,5,4,0,0,0,2,2,4,2,36,2,5,5
29197,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,0,0,0,0,2,13,0,2,0
29199,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,11,1,1,0
29201,0,0,0,2,7,2,2,1,3,10,12,21,11,6,7,1,2,1,1,6,17,4,18,2,6,6
29203,0,0,0,0,0,0,1,0,0,4,5,0,1,0,2,0,0,0,0,3,1,3,8,2,3,0
29205,0,0,0,0,0,0,0,0,1,0,0,3,1,2,0,0,0,0,0,0,2,0,4,0,0,1
29207,0,0,0,0,5,4,1,0,5,1,5,13,2,1,1,0,4,1,3,10,9,7,36,4,2,3
29209,0,0,0,0,0,0,1,1,4,6,5,8,8,5,1,4,3,1,7,10,19,2,16,1,2,6
29211,0,0,0,0,0,0,0,0,0,1,5,3,3,1,0,0,0,0,0,0,0,1,3,2,2,0
29213,0,0,0,1,1,0,1,11,22,5,5,13,16,20,3,2,5,6,4,26,15,7,21,7,9,13
29215,0,0,0,0,0,0,0,0,1,1,5,9,5,1,0,1,0,0,4,6,7,2,23,8,6,2
29217,0,0,0,0,0,0,1,0,1,2,4,12,13,8,5,1,3,0,3,5,10,1,17,5,6,6
29219,0,0,0,0,0,0,0,0,1,3,6,10,2,6,3,0,2,5,1,0,2,6,26,2,15,5
29221,0,0,0,1,0,0,0,0,10,10,3,17,2,6,2,0,0,0,1,3,7,4,30,6,15,2
29223,0,0,0,0,0,0,0,0,0,3,0,3,3,1,1,0,3,0,0,3,1,0,16,3,5,2
29225,0,0,0,0,0,1,0,0,4,11,8,13,8,7,0,0,1,2,10,16,4,4,24,4,11,3
29227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
29229,0,0,0,0,0,0,0,0,0,8,6,9,1,5,0,3,2,1,1,8,3,4,13,3,4,2
29510,0,0,1,59,70,25,13,19,28,28,14,63,49,72,57,28,33,18,10,22,23,23,11,18,65,13
29997,0,0,0,0,0,3,18,1,6,10,14,28,20,6,5,1,2,4,7,22,7,3,38,4,4,11
29998,0,0,0,16,10,6,37,27,29,117,69,70,89,77,44,17,18,11,23,77,93,41,134,53,69,56
29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,1,2,1,0,1,2,2,6,0,1,0
30003,0,0,0,0,0,3,6,7,8,16,12,7,12,3,3,3,1,0,0,1,4,1,1,1,5,0
30005,0,0,0,0,0,0,0,0,0,7,11,4,2,0,0,0,1,0,0,0,0,2,0,1,0,1
30007,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,1,2,3,6,0,0,1,0
30009,0,0,0,0,0,0,0,0,0,1,5,2,3,1,2,1,2,1,0,3,0,3,1,2,4,0
30011,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30013,0,0,0,2,0,0,0,3,0,10,52,31,34,9,0,20,1,18,3,7,13,26,32,16,8,6
30015,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,1,0,0,1,0,0,1,3,2
30017,0,0,0,0,0,0,2,0,0,1,3,3,5,1,1,2,0,0,0,0,7,11,4,2,3,0
30019,0,0,0,0,0,0,0,0,0,3,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
30021,0,0,0,0,0,0,0,0,1,4,5,12,5,0,0,0,0,0,3,0,2,10,4,3,1,0
30023,0,0,0,0,0,0,0,0,0,1,9,0,1,3,1,1,0,1,0,6,2,0,3,1,1,0
30025,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,3,2,0,0
30027,0,0,0,0,0,0,0,0,1,1,1,10,7,2,8,2,0,0,0,1,5,2,10,3,1,0
30029,0,0,0,2,0,0,0,5,12,8,13,17,19,0,8,11,3,6,8,16,28,18,34,20,3,9
30031,0,0,0,1,0,0,1,1,1,5,14,16,9,7,4,5,2,0,0,1,8,12,15,5,9,0
30033,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30035,0,0,0,0,0,0,1,0,0,12,3,4,6,0,12,2,0,1,1,1,3,5,9,1,2,0
30037,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0
30039,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1
30041,0,0,0,0,0,0,0,2,1,17,8,6,5,0,3,1,1,1,0,1,5,9,10,0,0,0
30043,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,1,0,2,3,7,2,0
30045,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30047,0,0,0,0,0,0,1,0,0,5,7,3,10,0,0,10,0,0,2,4,10,13,17,4,5,0
30049,0,0,0,0,0,0,1,1,1,3,5,27,23,7,4,16,1,4,1,2,7,15,24,15,9,1
30051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30053,0,0,1,0,0,0,1,0,1,2,5,1,0,5,0,4,0,1,1,13,13,10,13,5,3,1
30055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,4,1,0
30057,0,0,1,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,3,8,1,0,0
30059,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
30061,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,4,0,4,1,1,1,1
30063,0,0,0,1,0,0,0,2,0,16,24,11,26,3,7,5,1,2,4,8,21,34,23,7,7,3
30065,0,0,0,0,0,0,0,0,1,1,2,3,1,0,0,2,2,1,0,0,1,2,6,4,0,0
30067,0,0,0,0,0,0,0,0,0,0,4,3,1,3,5,4,1,0,1,3,2,1,3,1,3,0
30069,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30071,0,0,0,0,0,0,0,0,0,0,6,6,2,1,2,0,0,0,0,0,3,5,4,0,1,0
30073,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0
30075,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0
30077,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,1,1,0,0,2,1,4,4,4,0,1
30079,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30081,0,0,0,0,0,0,1,1,0,2,9,13,1,2,2,2,13,2,1,1,4,10,6,56,2,6
30083,0,0,0,0,0,0,1,1,0,0,2,4,2,1,1,2,0,1,0,0,0,3,3,6,0,0
30085,0,0,0,0,0,0,0,0,4,27,11,10,2,0,0,2,0,1,0,0,2,2,2,9,0,0
30087,0,0,0,0,0,0,0,1,17,2,2,3,14,2,0,4,2,0,0,0,5,1,2,0,0,0
30089,0,0,0,0,0,0,0,0,0,1,1,0,7,0,1,4,0,0,0,1,0,9,4,11,4,0
30091,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,1,0,2,0,1
30093,0,0,0,0,0,0,0,0,0,2,23,8,34,13,2,3,1,0,0,4,6,7,4,12,0,4
30095,0,0,0,0,0,0,0,2,0,1,1,4,4,1,0,1,0,0,1,1,5,6,1,2,0,0
30097,0,0,0,0,0,0,1,0,0,1,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0
30099,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,1,6,5,1,0,1
30101,0,0,2,4,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,5,3,2,1,0
30103,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30105,0,0,0,0,0,0,0,0,0,6,0,2,3,1,0,8,0,0,0,0,2,5,4,3,1,2
30107,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,1,0,0,0,1,3,0,1,0,0,1
30109,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
30111,0,0,0,2,1,1,22,17,25,26,27,41,16,58,11,18,6,6,8,13,34,71,54,24,14,21
30999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31001,0,0,0,2,9,0,1,0,1,3,8,13,1,1,0,5,11,0,3,0,0,0,1,1,0,13
31003,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,1,0,1,0,0,1,1,0,6,0
31005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
31007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
31009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
31011,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31013,0,0,0,0,0,0,0,0,1,0,5,2,1,0,1,0,2,0,0,0,1,0,4,0,0,0
31015,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
31017,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
31019,0,0,1,0,0,0,0,2,3,12,21,9,7,1,2,1,0,0,0,0,0,5,5,19,4,2
31021,0,0,0,0,0,0,0,0,0,1,0,8,1,1,0,1,0,0,0,0,0,0,1,0,2,0
31023,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,0,0,0,0,1,0,0,0,0,2
31025,0,0,0,0,0,1,0,2,0,2,1,8,1,3,1,1,0,0,1,0,2,1,2,1,10,5
31027,0,0,0,0,0,0,0,0,0,0,2,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31029,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
31031,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
31033,0,0,0,0,0,0,0,0,0,1,5,5,5,1,2,0,3,0,0,0,0,0,0,0,3,1
31035,0,0,0,0,0,0,0,0,0,1,3,5,3,1,0,0,6,0,0,0,0,0,0,0,0,3
31037,0,0,0,0,5,0,0,1,0,2,5,6,2,0,0,1,0,0,0,0,0,1,1,0,3,0
31039,0,0,0,0,0,0,1,0,0,4,2,4,0,2,0,0,4,0,0,0,0,0,0,0,0,0
31041,0,0,0,3,1,0,0,0,0,1,6,4,4,0,0,0,1,0,0,0,0,2,2,0,3,2
31043,0,0,0,1,24,11,6,0,2,5,1,6,11,0,0,9,6,0,0,0,0,0,0,0,0,0
31045,0,0,0,0,0,0,0,0,0,4,9,5,0,0,1,0,7,1,0,0,1,0,0,0,0,0
31047,0,0,0,0,7,1,2,3,2,2,5,6,5,2,0,0,0,0,0,0,0,2,0,4,4,1
31049,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
31051,0,0,0,0,0,2,1,0,0,0,2,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0
31053,0,0,0,0,1,7,0,2,1,8,14,10,10,3,1,3,19,1,3,0,0,0,0,0,1,5
31055,0,0,1,15,21,56,41,26,34,41,94,191,166,63,22,18,19,11,6,13,43,37,29,58,76,41
31057,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
31059,0,0,0,0,0,1,1,0,0,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
31061,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2,1,1,0,2
31063,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31065,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31067,0,0,0,2,2,0,0,0,1,0,5,5,3,3,0,0,0,0,0,0,0,7,3,1,6,0
31069,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31071,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
31073,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0
31075,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0
31077,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31079,0,0,1,29,14,5,0,1,1,4,19,26,9,5,2,5,1,2,0,0,0,0,0,0,0,0
31081,0,0,0,8,6,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,3,0
31083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
31085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31087,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
31089,0,0,0,0,0,0,0,0,1,4,5,5,0,1,1,0,0,0,0,0,0,1,0,0,2,0
31091,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
31093,0,0,0,0,3,0,0,1,0,0,1,7,2,2,0,0,0,0,0,0,0,3,1,1,0,0
31095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31097,0,0,0,0,0,0,0,0,0,0,1,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0
31099,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,0,1
31101,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,2,0,0,0,0,0,1,0,1,2,0
31103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31105,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,6,0,0,0,2,0,0,0,0,0
31107,0,0,0,0,0,0,0,0,0,1,1,4,4,3,0,0,0,0,1,0,0,0,0,0,0,0
31109,0,0,0,1,8,3,3,6,3,21,33,74,44,22,6,8,4,2,5,28,19,23,17,26,37,14
31111,0,0,1,1,0,0,0,0,2,4,10,9,14,11,0,2,24,3,0,0,0,0,1,5,1,15
31113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31117,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31119,0,0,0,3,1,0,2,0,1,3,13,17,1,4,0,0,2,0,0,0,0,3,3,3,5,2
31121,0,0,0,0,0,0,0,1,0,0,3,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0
31123,0,0,0,0,0,0,0,0,0,0,4,7,4,0,0,0,0,0,0,0,1,0,0,0,1,1
31125,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
31127,0,0,0,0,0,0,0,0,0,0,0,10,3,0,1,1,0,0,0,0,0,2,1,0,2,1
31129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0
31131,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2,0,3,1,0,0,0,0,3,0,0,1
31133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
31135,0,0,0,0,0,0,1,6,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31137,0,0,0,0,0,0,0,0,0,2,2,4,0,1,0,1,0,0,0,0,0,0,0,1,0,1
31139,0,0,0,0,0,0,0,1,6,1,5,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0
31141,0,0,0,0,1,2,0,0,1,3,20,14,5,1,0,1,2,0,0,0,0,6,4,0,10,0
31143,0,0,0,0,0,0,0,1,0,8,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
31145,0,0,0,0,0,0,0,0,0,0,3,3,5,0,2,1,0,0,0,0,0,0,1,1,1,1
31147,0,0,0,0,0,1,0,0,0,1,2,12,0,2,1,1,4,1,0,0,0,0,0,0,0,0
31149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31151,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0
31153,0,0,0,1,3,4,1,11,9,13,17,22,15,12,18,10,3,1,2,3,19,17,4,12,34,13
31155,0,0,0,0,1,1,0,0,1,1,3,3,3,1,2,0,4,0,0,0,0,0,3,0,2,1
31157,0,0,0,0,0,3,3,0,2,1,8,35,42,2,2,0,1,0,0,0,0,5,1,0,0,0
31159,0,0,0,1,0,0,0,1,1,0,5,12,5,1,4,2,1,1,0,0,1,3,0,1,1,1
31161,0,0,0,0,0,0,0,0,0,0,6,5,4,3,2,0,11,0,0,0,2,0,0,0,0,0
31163,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31167,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0
31169,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31171,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31173,0,0,0,0,0,1,2,0,0,0,1,4,0,1,1,1,0,0,0,0,0,3,2,1,2,1
31175,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,1
31177,0,0,0,1,0,0,0,0,3,3,3,7,2,2,1,2,3,0,2,0,0,0,0,1,1,2
31179,0,0,0,0,0,0,0,0,0,1,4,1,0,2,0,0,0,0,0,0,0,1,0,2,1,0
31181,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,2,0,0,0,0,0,1,0,0,0
31183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31185,0,0,0,0,0,0,0,0,2,0,3,5,3,0,0,0,0,1,3,0,3,0,0,0,0,0
31999,0,0,0,0,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,56,101,41,97,21
32001,0,0,0,1,0,0,0,0,2,1,8,27,9,1,0,0,0,0,0,1,6,12,13,12,1,4
32003,0,0,23,179,144,70,271,439,266,124,252,612,897,585,247,192,106,88,212,513,433,312,227,271,432,285
32005,0,0,0,0,0,0,0,1,0,0,2,13,13,4,2,0,1,1,0,5,7,8,10,6,6,3
32007,0,0,0,1,0,0,1,2,7,4,3,16,9,10,2,3,0,2,2,9,22,22,9,4,3,2
32009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
32011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32013,0,0,0,2,2,0,0,0,0,0,1,6,3,0,1,0,1,0,0,1,4,14,6,4,3,2
32015,0,0,0,0,0,0,1,0,0,3,0,3,1,0,1,0,0,0,0,0,6,2,0,0,0,0
32017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
32019,0,0,0,0,1,1,3,1,1,6,4,27,9,4,5,3,0,0,4,7,16,19,16,14,16,6
32021,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,0,0,0,1,0,3,0,3,3,1,0
32023,0,0,0,0,2,1,6,5,2,1,11,15,24,28,6,6,2,0,3,9,14,25,10,32,11,8
32027,0,0,0,0,0,0,0,0,0,0,0,9,10,2,1,0,0,0,0,1,2,4,0,2,0,0
32029,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,1,2,1,0
32031,0,0,3,27,30,15,39,25,20,39,80,211,111,43,19,10,12,10,7,45,112,53,71,44,49,44
32033,0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,0,0,0,2,0,2,1,6,3,0,0
32510,0,0,0,1,3,1,2,1,0,1,5,43,48,9,8,1,1,1,1,8,14,9,19,9,9,5
32999,0,0,4,40,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33001,0,0,0,0,0,1,2,0,0,1,8,34,40,3,5,3,2,0,1,5,11,8,10,12,12,2
33003,0,0,0,0,0,0,1,0,1,0,0,2,2,0,1,2,2,2,0,0,6,0,3,10,14,8
33005,0,0,0,2,0,0,0,1,0,0,0,4,13,6,6,1,1,1,0,3,7,4,10,13,19,4
33007,0,0,0,0,0,0,0,0,0,0,7,8,10,11,2,3,0,2,2,0,2,6,20,11,9,2
33009,0,0,0,0,1,0,0,0,0,0,1,7,5,6,2,5,0,2,2,1,0,0,7,10,6,2
33011,0,0,2,33,104,107,31,9,3,34,10,102,111,36,23,18,20,4,2,6,10,12,43,47,62,23
33013,0,0,0,3,11,4,3,2,0,6,6,29,31,9,6,3,3,0,1,4,6,4,16,21,34,7
33015,0,0,1,21,53,13,6,5,3,2,5,31,42,25,19,22,13,4,4,8,11,14,34,68,63,16
33017,0,0,0,9,4,0,0,0,0,1,1,16,30,13,2,6,13,4,3,1,10,10,16,28,20,8
33019,0,0,0,1,0,0,0,0,0,0,4,1,10,4,0,3,0,0,1,2,2,5,4,13,7,3
33999,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,21,8,12,11,5
34001,0,0,0,42,118,58,34,4,5,11,25,79,106,94,53,46,25,8,4,12,30,34,30,15,100,28
34003,0,0,53,1083,397,412,67,8,14,20,62,194,156,144,116,93,42,22,14,20,36,42,24,55,221,65
34005,0,0,5,125,161,133,47,14,18,18,27,82,62,59,49,46,15,16,14,15,22,25,29,39,79,32
34007,0,0,3,144,192,154,85,19,22,25,42,143,202,128,76,44,44,28,8,17,42,42,42,39,146,57
34009,0,0,0,22,27,23,12,8,3,4,11,24,26,20,14,6,8,3,1,6,14,11,2,10,21,9
34011,0,0,1,11,61,70,14,2,5,2,12,52,76,68,36,16,16,9,2,5,15,20,11,27,43,12
34013,0,0,47,1139,478,358,86,22,15,18,86,161,148,138,117,105,81,29,19,35,48,34,26,34,234,74
34015,0,0,2,44,101,36,25,13,10,22,33,107,110,48,39,27,34,4,5,17,32,33,26,32,82,43
34017,0,0,16,782,387,266,67,13,10,15,43,126,168,138,121,96,57,15,15,31,23,25,22,40,166,53
34019,0,0,0,30,32,64,2,0,1,2,4,8,8,12,10,5,4,0,1,3,7,5,3,5,48,13
34021,0,0,1,230,241,107,35,17,12,4,21,60,98,59,35,24,19,9,6,8,21,23,19,40,106,39
34023,0,0,24,547,423,320,84,23,13,20,42,188,246,172,109,98,57,12,11,16,37,43,25,62,193,49
34025,0,0,21,320,256,211,52,7,10,6,30,138,223,142,95,78,47,15,10,29,35,47,31,40,179,86
34027,0,0,21,392,202,183,33,5,2,9,21,99,94,71,53,39,17,9,5,11,36,17,17,29,106,28
34029,0,0,18,379,342,216,66,14,27,22,57,230,295,206,147,111,42,20,10,44,66,75,44,75,248,91
34031,0,0,11,562,355,251,63,14,13,10,54,142,144,85,99,74,58,17,12,14,30,24,21,38,165,41
34033,0,0,1,9,28,37,8,6,1,1,3,20,28,25,5,8,8,3,2,4,7,6,10,2,18,4
34035,0,0,14,256,149,108,37,16,11,18,14,55,81,41,24,19,18,3,1,8,17,10,10,17,34,13
34037,0,0,3,100,45,44,5,4,0,0,2,16,39,19,11,12,8,5,2,4,9,16,19,17,61,12
34039,0,0,24,666,378,234,30,10,8,19,61,122,119,92,93,67,36,12,14,11,24,14,14,26,135,57
34041,0,0,2,82,49,28,16,2,0,0,2,10,17,17,12,7,2,1,4,2,8,4,6,18,33,19
34999,0,0,21,7,1,0,91,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35001,0,0,4,31,36,14,35,36,21,32,132,228,198,91,43,28,21,22,16,27,65,52,66,145,168,50
35003,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,1,3,2,0
35005,0,0,0,1,1,0,3,1,6,7,23,51,36,21,14,5,1,2,1,4,13,14,14,16,39,9
35006,0,0,0,3,2,9,3,3,1,2,21,29,25,6,2,4,14,1,3,2,4,7,7,10,9,6
35007,0,0,0,0,0,1,0,0,0,0,4,19,14,8,1,0,1,2,0,0,0,1,4,4,4,3
35009,0,0,0,0,0,0,2,2,2,6,9,24,16,6,5,4,7,3,0,3,15,15,8,8,25,2
35011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0
35013,0,0,0,1,2,6,12,21,12,25,107,93,73,39,29,27,37,5,6,8,16,14,22,45,63,12
35015,0,0,1,0,0,0,2,2,6,13,19,27,30,16,6,7,10,2,2,18,22,20,13,11,15,5
35017,0,0,0,0,0,0,2,0,0,2,2,7,15,6,1,1,5,0,0,2,5,3,4,9,6,2
35019,0,0,0,0,0,0,0,1,0,0,1,3,3,1,0,0,2,0,3,1,0,0,0,0,1,0
35021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
35023,0,0,0,0,0,0,0,2,0,0,2,4,1,0,0,0,0,0,0,1,1,0,1,0,0,1
35025,0,0,0,0,0,0,3,9,12,5,17,45,30,27,8,5,30,3,7,6,35,25,10,8,16,3
35027,0,0,0,0,0,0,1,1,1,3,2,2,4,2,2,1,0,1,1,2,7,5,6,6,10,3
35028,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,1,0,0,2,0,1,1,1,0
35029,0,0,0,1,0,2,0,2,2,5,14,17,14,17,10,1,7,0,0,0,1,2,2,9,5,2
35031,0,0,0,19,91,58,51,23,15,4,18,62,73,29,13,7,12,0,3,6,9,11,17,11,18,6
35033,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,1,0,2,1,1,2,2,0
35035,0,0,0,0,2,4,4,2,1,1,11,13,12,7,16,3,2,4,5,5,5,6,23,20,13,6
35037,0,0,0,1,0,0,0,1,0,0,3,2,1,0,0,0,2,1,0,1,2,9,2,6,7,6
35039,0,0,0,0,1,0,3,9,0,2,8,19,13,9,9,2,1,4,2,1,1,2,2,8,16,2
35041,0,0,0,0,0,1,0,0,3,5,5,13,18,5,3,2,4,0,0,4,3,2,3,10,7,2
35043,0,0,0,13,14,2,4,4,5,7,32,49,49,21,20,8,13,1,3,3,15,12,15,22,33,11
35045,0,0,0,45,76,42,17,11,8,5,34,58,87,50,29,6,16,13,6,7,24,22,42,55,37,17
35047,0,0,0,0,0,0,0,0,0,0,2,2,4,3,3,2,0,0,0,0,3,6,3,5,12,2
35049,0,0,0,0,3,0,0,1,2,8,22,39,42,23,3,3,2,4,2,3,9,6,13,20,26,10
